0.066131,-0.097414,0.072479,X_0037,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pseudocitrobacter,unidentified,Pseudocitrobacter
-0.046786,-0.0152,0.086676,X_0040,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,unidentified,unidentified,Enterobacteriaceae
-0.062826,-0.074597,0.2005,X_0041,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,unidentified,Pseudomonas
-0.091977,0.012668,0.0076177,X_0043,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,unidentified,Luteibacter
-0.28166,0.17834,0.3443,X_0051,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,unidentified,unidentified,Lachnospiraceae
0.1705,-0.2158,0.082693,X_0067,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,unidentified,Pandoraea
-0.18217,0.091301,0.19838,X_0073,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Dyella,unidentified,Dyella
0.25274,-0.19313,-0.22531,X_0075,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,unidentified,Paenibacillus
-0.20317,0.2355,0.10635,X_0077,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,unidentified,Burkholderia-Caballeronia-Paraburkholderia
-0.16096,0.15062,0.12472,X_0086,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,unidentified,Paenibacillus
0.11961,-0.15266,0.045371,X_0097,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,unidentified,Lysinibacillus
-0.049114,-0.074026,0.17937,X_0099,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,unidentified,Pseudomonas
-0.10296,0.079026,0.070682,X_0101,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unidentified,Bacillus
-0.042268,0.01247,0.014186,X_0117,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,unidentified,Lactococcus
-0.047503,-0.026961,0.090339,X_0118,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,unidentified,Paenibacillus
0.14875,-0.21492,-0.13095,X_0119,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,Pelosinus,unidentified,Pelosinus
-0.046017,0.11451,-0.063191,X_0138,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,tritici,tritici
-0.0077032,0.061009,-0.13517,X_0150,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Anaerocolumna,xylanovorans,xylanovorans
0.16355,-0.25361,0.09139,X_0161,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,unidentified,Paenibacillus
-0.11992,0.055246,0.21139,X_0171,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,Pelosinus,unidentified,Pelosinus
-0.090682,0.001364,0.016802,X_0209,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,unidentified,Paenibacillus
-0.1559,0.033936,0.049417,X_0226,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,unidentified,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
0.013494,-0.083751,0.088789,X_0316,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,unidentified,Paenibacillus
-0.19715,0.15252,0.17838,X_0365,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,unidentified,Chitinophaga
