21,0,5,37,51,19,64,37,3,3,31,45,273,27,13,347,5,62,344,47,45,32,6,2,30,263,77,477,481,12,163,9,463,52,53,365,23,5,34,2,63,449,3741,75,8,15,393,1515,24,10,3,0,592,31,44,325,5,99,10,424,16,79,1071,41,202,295,14,119,30,240,39,125,1423,119,134,2,1067,614
9,0,0,10,2,7,55,58,0,0,7,139,68,865,4,312,4,5,48,9,2,1,0,0,8,52,48,206,159,0,3140,0,46,15,10,251,12,2,5,0,25,98,1190,17,1,4,67,232,2,0,0,0,59,8,5,10,0,39,6,138,17,150,196,1,143,871,0,70,67,14516,11,139,167,45,102,0,473,3068
21,0,7,39,60,21,62,36,3,3,33,41,294,21,12,338,5,70,371,47,49,35,7,2,32,268,73,465,506,15,133,12,512,54,56,340,22,5,36,2,63,473,3531,82,9,16,412,1630,26,10,4,0,623,31,51,367,5,102,11,420,15,75,1176,51,201,261,16,117,25,188,39,121,1544,120,126,2,1096,533
436,49,1296985,1414,34358,100,131,7,224,833,1425,2,6679,0,700,619,10,29628,65009,8810,88971,79370,1072868,9387,294,46522,1099,11996,6683,11246,0,139206,184896,1479,4128,4453,155,21,5531,54,1245,30012,598270,1637,202,229,67596,229287,3388,14055,33444,1,671712,1628,2677,5140641,1041,1071,12,21787,33,17,55128,15442,569,45,5062,823,44,0,2482,111,485361,2257,1052,127,8534,20
21,0,8,39,61,21,62,36,3,4,33,41,297,21,13,341,5,72,381,49,51,36,7,2,33,277,75,477,512,15,131,13,527,55,57,350,23,5,37,2,64,483,3689,83,9,16,424,1671,27,11,4,0,650,32,51,386,5,104,10,433,15,75,1193,51,203,263,16,119,26,181,40,121,1589,123,129,2,1108,532
2,0,0,4,1,8,38,91,0,0,3,185,46,1825,0,225,3,1,16,1,0,0,0,0,9,11,12,61,110,0,7370,0,15,7,3,64,6,2,1,0,9,39,141,14,1,3,18,85,1,0,0,0,8,2,4,0,0,24,10,36,8,169,123,1,105,658,0,34,14,77516,2,122,49,20,31,0,321,3233
40,2,260,100,428,40,70,25,10,16,90,19,774,1,29,374,6,393,1515,159,330,246,149,25,74,901,112,906,1103,144,16,225,2645,131,175,491,36,9,137,6,126,1429,9124,224,25,37,1509,6300,108,69,70,0,3447,81,200,4420,28,198,14,1000,15,48,3860,378,262,128,86,179,16,9,100,113,7258,249,167,8,1968,178
25,76,54,354,1448,1497,3,103,296,2103,31,0,46,4,57,2724,768,420,46,25,109,12,3170,0,128,170,39,13,49,21,5,103,278,5,782,77,3,67,1124,3,13,668,17710,106,19,15601,115,29,418,1323,1229,43,68,215,268,3884,878,412,2,4,4,131,1,57,94,3856,1450,29,168,4,3844,8,803,162,162,108,82,15
283,7050,7252971,9503,971829,10407,6,27,10482,262123,1047,0,1148,0,1362,4115,1348,151685,6237,2238,97847,13229,130918495,1631,1609,14713,258,182,667,27917,0,1351948,80287,138,42222,418,20,319,112624,85,175,32147,847638,2643,442,217019,11912,3250,48950,882671,9554706,130,33890,6424,21128,25929872,157244,3921,4,133,5,29,101,33645,238,430,410418,146,80,0,124939,7,179476,2188,626,4884,605,0
3,24,0,64,200,1569,1,254,35,177,5,1,17,43,3,1632,545,39,4,0,2,0,7,0,99,9,3,1,19,4,64,5,24,0,107,7,0,60,105,1,2,100,426,52,7,6497,8,3,67,41,67,50,1,23,124,43,157,156,4,0,1,202,0,20,54,3546,169,8,19,240,330,7,62,34,23,26,35,29
121,474,12289,1965,23418,2634,5,48,2127,25523,189,0,184,0,466,3878,1062,6695,527,353,4051,531,962579,45,306,2222,181,74,157,336,0,6072,4253,29,6010,339,10,113,12220,13,61,4778,277684,376,74,50053,1360,299,3781,40194,60934,57,2092,1512,1376,362784,8595,1233,2,37,7,70,10,587,159,2115,19545,82,345,0,31144,9,11999,687,559,618,214,3
16,45,11,222,658,1281,3,130,173,1057,19,0,31,11,33,2525,715,193,23,12,39,4,644,0,101,84,26,8,35,9,15,31,130,3,447,52,2,59,583,2,8,389,8490,74,13,11360,58,15,226,513,404,40,26,126,168,1094,462,308,2,2,3,160,0,29,83,4746,700,22,145,17,2188,9,379,110,118,67,63,23
7,20,0,100,199,1041,2,183,69,338,8,0,17,47,11,2088,607,56,7,3,7,0,46,0,71,25,12,3,21,2,57,5,38,1,176,24,1,48,195,1,4,159,2186,43,7,6809,18,5,85,107,75,36,5,50,86,139,172,187,2,0,2,204,0,11,64,5723,222,13,89,132,807,8,111,56,62,31,41,39
12,18,1,132,201,833,3,155,101,492,10,1,17,51,22,2438,655,70,10,6,13,1,128,0,59,44,22,5,22,1,55,5,50,2,235,47,2,42,281,0,5,208,5633,39,7,7079,28,6,99,186,80,31,10,77,71,272,182,210,2,1,3,208,0,7,72,7658,263,18,218,96,1362,9,157,74,110,34,45,48
2,0,0,17,3,254,2,355,11,24,0,7,1,7380,2,1934,472,1,0,0,0,0,0,0,12,2,6,0,4,0,4410,0,1,0,19,16,0,16,16,0,0,18,529,5,0,1410,1,0,4,2,0,15,0,9,4,0,6,52,1,0,3,536,0,0,41,30701,7,6,358,50453,161,11,5,14,49,2,13,456
10,89,28,217,1413,2253,2,143,146,1055,19,0,45,3,18,2081,677,279,27,8,35,3,490,0,178,60,12,4,45,34,6,96,170,3,460,23,2,85,580,3,6,407,3174,124,19,14583,53,17,318,482,1058,58,20,98,381,1129,782,335,4,1,1,128,1,104,78,2327,1063,17,33,7,1489,7,428,97,58,91,69,11
79,830,22816,1834,42811,4421,4,55,1713,23397,184,0,247,0,253,3277,1021,8491,553,223,3167,393,595867,40,509,1486,89,45,190,973,0,14190,4942,29,5779,156,8,159,11217,19,46,4678,102079,585,100,61301,1155,318,4809,33441,127006,81,1443,1124,2770,313001,12898,1302,3,23,4,61,14,1747,150,1158,26195,63,90,0,20448,7,12216,586,282,773,229,1
1,11,0,36,68,1171,1,319,18,76,2,1,9,158,1,1489,490,14,1,0,0,0,0,0,67,3,2,0,12,1,203,0,9,0,53,5,0,47,47,0,1,51,200,30,4,4193,3,1,30,13,15,42,0,12,62,9,66,105,4,0,1,255,0,7,45,4854,65,6,19,1274,174,7,24,21,17,13,25,51
1,2,0,16,8,483,1,394,8,24,0,4,3,2153,1,1535,440,2,0,0,0,0,0,0,23,1,2,0,5,0,1796,0,1,0,20,6,0,24,15,0,0,19,167,9,1,1863,1,0,7,2,0,24,0,6,11,0,13,57,2,0,1,415,0,0,38,13419,12,4,66,21835,102,9,5,12,21,4,14,197
0,0,0,7,1,363,1,560,3,8,0,8,1,10802,0,1388,396,0,0,0,0,0,0,0,15,0,1,0,3,0,7754,0,0,0,8,3,0,19,5,0,0,8,58,5,0,1117,0,0,2,0,0,21,0,2,5,0,4,36,2,0,1,574,0,0,31,19643,3,3,59,190047,43,9,1,6,13,1,9,394
15,47,12,221,702,1341,3,131,171,1058,19,0,32,10,31,2480,710,200,23,11,39,4,633,0,105,82,24,7,36,10,14,35,133,3,448,49,2,60,583,2,8,391,7832,77,13,11593,58,15,233,512,439,41,26,124,180,1101,484,310,2,2,3,156,0,32,82,4457,726,22,128,15,2120,8,383,109,112,69,64,22
2,9,0,39,55,907,1,286,22,87,2,2,8,213,2,1641,504,13,1,0,0,0,1,0,52,5,4,0,11,0,242,0,9,0,59,8,0,40,53,0,1,55,374,25,3,3917,4,1,28,16,11,35,0,16,45,11,58,106,3,0,1,268,0,4,48,6490,61,7,39,1345,234,8,26,24,26,13,25,66
13,53,12,203,763,1528,2,139,148,939,17,0,33,9,24,2306,688,194,22,9,32,3,448,0,119,66,18,6,36,13,13,39,126,3,410,36,2,65,520,2,7,361,5212,84,14,11756,50,14,231,428,479,45,20,105,210,897,503,301,3,1,2,151,0,41,79,3745,721,19,82,16,1722,8,349,98,86,69,62,19
3,6,0,43,38,653,2,262,27,99,3,2,7,370,4,1907,535,12,1,0,0,0,2,0,38,7,7,1,10,0,352,0,8,0,64,15,0,33,60,0,1,59,806,19,3,3548,5,1,25,20,7,28,0,21,28,14,46,107,2,0,2,303,0,1,51,10098,53,9,106,1764,333,9,28,29,44,11,25,100
10,76,19,197,1141,2100,2,149,132,915,17,0,40,5,16,2072,669,232,23,7,28,2,358,0,163,53,12,4,41,26,8,70,142,3,408,22,2,80,506,3,6,363,2904,112,17,13422,47,15,274,397,788,56,16,89,328,866,661,313,4,1,1,136,1,83,76,2542,888,16,36,11,1358,7,363,90,57,80,65,13
5,15,0,73,125,989,2,217,47,211,5,1,13,85,7,1949,576,34,4,1,3,0,14,0,64,14,8,2,17,1,99,2,23,1,120,17,1,45,124,0,2,110,1204,36,5,5619,11,3,58,55,38,36,2,34,68,58,116,154,3,0,2,229,0,7,59,6174,140,11,70,313,530,8,67,42,47,22,34,49
18,35,7,216,496,1051,3,125,177,1018,18,0,27,16,38,2633,714,166,21,13,39,4,656,0,82,90,32,9,32,5,20,21,114,3,428,66,2,51,563,1,9,371,11112,61,11,10231,58,13,196,500,284,35,27,133,126,1024,378,292,2,2,4,169,0,18,83,5875,590,24,224,22,2385,9,350,112,144,59,60,30
63,105,286,729,2797,1309,5,70,748,5924,65,0,64,1,202,3567,908,1046,116,99,530,66,40613,4,127,618,118,37,68,29,2,275,725,11,1787,239,6,66,3033,4,29,1467,104982,128,26,21479,340,69,835,5680,3328,37,337,570,311,25020,1608,613,1,14,7,116,2,65,122,4758,3252,53,580,0,11737,9,2275,321,429,184,115,14
87,277,2924,1293,10754,2125,5,57,1340,13853,121,0,125,0,302,3628,983,3248,286,196,1704,218,247681,17,229,1239,136,52,114,146,0,1956,2110,20,3630,261,8,95,6816,9,43,2932,160519,258,51,36333,753,166,2111,17600,20796,50,940,968,830,119528,4597,930,2,24,7,84,6,282,141,2664,9805,66,347,0,19577,9,6095,490,451,388,167,6
0,0,0,5,2,511,0,700,2,4,0,8,1,8787,0,1126,360,0,0,0,0,0,0,0,20,0,0,0,3,0,7532,0,0,0,5,1,0,23,3,0,0,5,15,6,0,1101,0,0,2,0,0,27,0,1,7,0,4,31,4,0,0,548,0,0,27,12702,2,2,16,259505,21,8,0,4,6,1,8,288
1,5,0,29,29,755,1,324,15,55,1,2,6,456,2,1583,479,7,0,0,0,0,0,0,41,3,3,0,9,0,473,0,5,0,40,7,0,35,34,0,1,38,261,18,2,3059,2,0,18,8,4,31,0,11,29,4,35,86,3,0,1,310,0,2,44,8027,35,6,43,3498,169,8,15,19,22,9,20,93
1,1,0,16,4,333,1,373,9,24,0,6,2,4452,1,1743,456,1,0,0,0,0,0,0,16,1,4,0,4,0,3065,0,1,0,19,10,0,19,15,0,0,18,314,6,0,1573,1,0,5,2,0,19,0,7,6,0,8,54,1,0,2,482,0,0,39,21562,9,5,172,36483,129,10,5,13,33,3,13,320
91,733,20961,1928,37922,3875,5,53,1884,25026,191,0,233,0,311,3469,1042,8328,569,265,3603,455,747666,44,449,1738,111,54,184,757,0,11972,4964,30,6056,200,9,146,11973,17,51,4873,141535,530,94,59234,1262,325,4672,37278,110346,74,1695,1264,2346,351446,11980,1310,3,27,5,63,13,1341,154,1363,25236,69,133,0,23861,8,12730,629,350,749,229,2
0,3,0,12,13,910,1,518,5,16,0,3,4,1033,0,1185,405,2,0,0,0,0,0,0,43,0,0,0,6,0,1176,0,1,0,15,1,0,37,10,0,0,15,33,15,1,2168,0,0,8,1,1,38,0,3,25,0,17,55,5,0,0,364,0,1,33,6414,14,2,10,19730,46,7,4,8,7,4,14,104
57,149,517,778,4287,1693,4,71,759,6569,71,0,79,0,173,3359,904,1361,136,93,585,72,45798,5,167,598,94,33,79,55,1,509,905,12,1970,184,6,78,3343,5,28,1623,78760,167,32,25029,364,81,1052,6370,5779,44,348,557,465,30486,2191,667,2,13,6,104,3,122,122,3490,4296,50,332,0,10955,9,2676,324,339,224,124,10
2,11,0,44,72,1010,1,278,25,104,3,1,10,156,3,1664,518,17,2,0,0,0,2,0,60,6,4,0,13,0,185,0,11,0,68,8,0,44,63,0,1,64,407,29,4,4387,5,1,34,20,17,38,0,17,55,16,72,116,3,0,1,255,0,5,49,5861,77,7,36,934,260,8,32,27,26,15,27,57
74,215,1458,1061,7392,1923,5,62,1077,10354,98,0,104,0,246,3536,953,2296,213,148,1125,142,128804,11,200,939,120,44,98,97,0,1130,1508,16,2858,231,7,87,5163,7,37,2326,124069,215,42,31262,568,125,1597,11850,12364,47,642,784,651,70049,3405,815,2,19,6,92,4,198,133,3007,7044,59,351,0,15734,9,4409,418,409,311,148,7
30,13,1,210,167,488,4,111,208,947,16,1,15,75,79,3330,752,94,16,21,41,4,807,0,37,132,80,17,22,0,60,4,74,3,387,180,3,31,528,0,12,330,37443,29,6,7075,60,10,117,493,71,21,35,175,40,868,177,251,0,4,9,226,0,2,89,15062,315,32,1468,65,3713,11,275,126,353,37,51,80
62,332,2850,1117,12365,2702,4,65,1052,11259,106,0,133,0,190,3252,945,3080,251,129,1183,146,132252,12,284,848,85,35,117,215,0,2354,1916,17,3119,157,6,110,5584,10,34,2555,79040,301,54,37581,589,148,2080,12792,23809,60,619,729,1083,82245,4920,893,2,16,5,81,6,433,132,2020,9679,54,163,0,13691,8,5166,411,290,391,163,4
201,483,22316,2755,27447,2220,6,39,3371,41249,262,0,200,0,931,4555,1159,9518,782,709,8608,1186,3311691,92,273,4303,345,131,175,306,0,7760,6291,39,8762,666,13,104,19371,14,91,6816,764771,372,80,55297,2276,434,4879,79922,80478,49,4597,2494,1260,855671,10286,1456,1,68,11,69,11,491,181,2668,26232,113,808,0,56213,9,18989,964,1003,743,246,4
31,144,250,520,3512,2064,3,90,439,3706,48,0,71,1,76,2783,816,890,84,40,238,27,10513,1,190,273,43,16,69,61,2,374,565,8,1256,83,4,86,1930,5,17,1062,23834,168,29,22172,197,52,773,2807,4093,52,136,308,512,10942,1757,546,2,6,3,107,2,148,104,2676,3008,34,122,0,5446,8,1545,217,170,179,105,9
11,23,1,139,263,975,2,156,104,534,11,0,19,36,20,2376,659,84,11,6,14,1,143,0,70,44,20,5,24,3,42,8,58,2,254,41,2,47,304,1,5,225,4901,47,8,7831,30,7,115,204,114,34,10,78,91,316,222,223,2,1,3,196,0,11,73,6430,315,18,160,71,1336,9,176,76,97,39,47,39
6,3,0,47,20,387,2,227,35,109,3,3,5,851,9,2281,561,9,1,1,1,0,4,0,22,12,15,2,8,0,623,0,7,0,67,35,1,23,66,0,2,61,2266,12,2,2907,6,1,20,24,3,19,1,28,14,16,30,102,1,0,4,355,0,0,55,18813,39,12,423,2762,517,10,27,34,89,9,23,183
11,27,2,144,311,1070,2,156,107,566,12,0,21,29,20,2338,660,94,12,6,16,1,156,0,78,45,18,5,26,4,35,10,64,2,267,38,2,50,320,1,5,237,4554,52,9,8338,31,8,127,219,142,36,11,79,106,351,252,232,2,1,3,188,0,14,73,5772,355,17,133,58,1329,9,191,77,91,42,49,34
161,1239,118062,3404,88054,4307,5,39,3696,57655,344,0,352,0,667,3922,1148,20154,1256,667,12332,1633,5365163,159,554,4267,200,100,262,1634,0,41570,11979,51,11886,357,12,164,26570,26,87,9311,399914,753,140,83954,2900,693,9342,118481,367544,76,5514,2489,3650,1623755,24088,1847,3,58,6,51,23,2505,182,1182,57352,99,198,0,50080,8,31032,1024,569,1282,308,1
11,27,2,147,316,1066,2,155,109,579,12,0,21,28,20,2351,662,96,12,6,16,1,166,0,78,46,19,5,26,4,34,10,65,2,272,39,2,50,328,1,6,241,4744,52,9,8398,32,8,129,227,146,36,11,80,106,366,256,234,2,1,3,188,0,14,73,5792,361,18,137,56,1364,9,195,79,93,43,50,34
1,2,0,21,11,506,1,359,12,35,1,4,3,1530,1,1665,470,3,0,0,0,0,0,0,26,2,3,0,6,0,1291,0,2,0,27,8,0,26,22,0,0,26,268,11,1,2174,1,0,9,4,1,25,0,9,14,1,17,67,2,0,1,396,0,0,42,13359,17,5,84,12565,142,9,8,15,27,5,16,178
18,95,59,315,1783,1939,3,115,240,1793,28,0,50,2,37,2442,740,424,42,17,81,8,1888,0,163,121,24,9,51,34,4,137,268,5,698,47,3,79,964,3,10,605,9031,127,21,16549,94,27,432,1027,1548,52,47,167,367,2927,991,405,3,3,3,124,1,94,89,2839,1517,24,77,3,2777,8,718,140,105,114,81,12
