15.8838,63.5215,-10.7683,1,1
7.252,11.0865,56.6511,2,2
-17.8223,9.28447,11.642,3,3
-1.11144,-17.4881,17.6417,4,4
1.06959,-16.0723,-27.1181,5,5
55.3642,-10.3581,-12.9318,6,6
-19.453,-24.3387,-17.927,7,7
-41.1828,-15.6353,-17.1897,8,8
