2348,1398,13741,3529,0,4914,371,505,88,3413,0,166,24,3343,1361,0,0,14,1506,170,475,267,5644,7366,2295,225,0,43,383,897,2087,481,624,208,0,496,2434,736,153,94,0,0,0,617,229,562,0,72,335,0,445,19,449,0,491,392,445,555,0,483,1542,12,271,26,0,195,91,153,171,0,0,170,0,37,52,48,11,25
2429,4966,6049,17958,8145,2975,2551,315,0,2516,342,107,27,2470,1840,56,54,86,730,317,2969,114,0,0,756,4558,17,395,148,216,2476,326,1864,0,781,926,746,473,1315,325,1000,0,87,132,296,330,557,0,0,0,886,77,350,0,2377,2003,654,0,0,503,0,0,0,448,268,312,0,217,240,742,86,192,0,38,25,0,42,30
2247,1878,9945,4068,1258,3079,627,111,15,2771,282,12,73,7035,4082,0,18,133,346,93,3670,42,13274,310,437,837,68,132,558,2980,1684,1186,0,925,7116,1098,0,1186,1464,830,163,185,31,1328,647,661,233,123,486,691,781,199,269,737,88,844,543,213,210,160,0,283,782,347,0,104,348,348,82,389,91,74,359,174,17,117,18,23
2229,2579,11014,22804,9835,5218,171,140,0,647,143,102,45,1334,1086,0,34,251,1639,184,371,201,97,1284,1326,2248,120,1435,65,455,0,680,719,314,561,747,478,771,0,232,280,645,24,798,715,226,13,91,143,0,362,4,3745,0,286,216,43,70,0,0,211,434,17,91,100,9,5,216,80,22,198,105,0,0,13,0,0,18
632,68,8611,3863,391,10020,429,24,0,3312,0,9,16,1081,5075,0,11,0,87,81,154,8,4330,111,515,951,0,60,1573,2974,3169,3234,1392,1613,1370,269,141,767,28,1092,26,325,0,900,178,516,186,82,468,2769,442,0,45,1537,69,0,0,207,642,631,65,1222,391,414,0,0,274,112,130,19,47,0,0,0,22,204,55,8
1983,1020,8874,8812,458,8747,1338,98,18,2950,0,197,0,3781,1348,36,26,0,996,644,1268,209,1137,341,1264,2008,0,199,807,2011,1280,1424,0,1735,655,300,338,252,0,231,18,256,26,932,365,533,6,129,1136,92,172,43,73,8,130,476,162,254,40,202,361,0,166,0,0,136,234,136,155,0,0,0,0,109,23,141,6,28
4081,4965,9207,4900,3035,9400,1604,160,42,1576,546,107,107,2945,2406,0,0,67,1158,140,1358,193,3967,1914,1197,2607,9,2244,1301,1413,678,811,324,880,2556,434,1453,397,248,502,294,0,22,737,356,531,262,956,361,1565,310,0,313,181,582,75,129,67,50,264,335,172,1576,160,95,42,202,282,120,281,191,141,275,55,21,0,71,15
1244,1487,8070,3283,1362,14289,846,86,0,1694,202,150,55,3891,3350,12,0,66,499,162,708,93,3883,599,745,1517,12,890,863,1196,801,753,325,681,1524,248,535,761,280,482,174,0,9,998,193,390,159,387,264,1751,294,30,148,112,215,81,110,80,75,430,282,206,1394,147,0,38,242,418,103,261,99,62,199,80,10,85,65,12
2420,1256,15572,3344,5850,11473,298,310,44,2344,326,81,43,3700,2582,21,103,97,1470,43,1459,220,5004,675,2683,1069,16,609,1696,1976,1209,1914,761,1562,272,688,784,1390,1100,193,306,0,31,929,339,349,35,15,0,0,261,29,149,108,131,279,562,0,0,368,0,99,146,166,162,0,246,855,98,123,131,133,0,40,32,98,9,0
333,49,6272,192,41,12984,0,27,0,6672,0,41,0,609,5308,11,44,121,98,31,0,52,36,89,385,2766,5,0,467,1927,1214,1463,0,2749,1745,42,0,2008,0,1156,27,162,0,866,57,1072,13,0,1354,679,164,3,131,13,24,0,0,242,3113,0,154,976,28,202,0,59,116,95,247,0,0,0,92,83,17,118,220,64
1454,965,13877,14949,0,10158,512,94,0,753,154,41,0,4135,7970,0,15,0,321,329,1511,36,8839,497,485,601,11,412,539,2009,1057,1475,4918,0,0,1197,384,680,435,519,141,0,17,508,248,1423,391,447,90,305,602,164,1196,712,125,812,353,257,568,908,158,515,734,315,0,130,0,231,79,172,231,74,92,0,41,81,193,11
536,736,9569,8576,181,3824,381,63,17,4735,0,8,0,6628,2234,42,38,61,402,1191,356,24,3258,0,1031,1826,0,44,1520,3433,1861,2124,1008,1167,924,710,187,2724,0,478,86,965,5,567,303,854,17,71,1615,935,807,145,161,45,133,0,0,256,235,0,142,209,235,106,90,148,108,244,188,0,10,0,297,208,38,86,0,35
1771,3734,8804,11998,1799,7474,87,245,12,2107,0,20,37,2203,679,6,49,60,1413,147,1590,131,1607,283,1161,3097,22,1269,365,1210,476,1110,1906,1086,893,382,449,862,708,460,73,2701,13,964,411,233,294,67,57,0,544,88,330,328,64,0,0,110,0,0,502,167,108,472,0,31,66,235,75,93,13,0,0,146,67,0,14,37
1193,872,14492,21371,7846,2421,127,137,0,456,0,1,36,1403,1101,0,14,132,926,180,819,51,196,1796,955,3892,82,1040,0,969,331,928,952,318,914,335,420,465,57,308,473,1764,19,731,1592,790,8,107,71,0,372,0,1629,0,545,133,61,174,0,0,580,446,34,46,244,15,4,491,189,24,139,108,0,0,28,0,0,8
2323,981,9607,13090,9943,587,151,94,17,174,26,0,42,7143,5675,0,0,0,120,931,257,143,230,3155,506,2833,11,393,106,137,2099,1114,1206,820,386,142,508,386,427,100,294,76,0,688,100,319,111,265,0,1123,268,5,81,566,124,80,31,108,60,0,195,590,105,69,364,0,59,269,39,125,70,0,0,126,13,18,159,0
2464,1518,13554,3680,2806,6917,110,128,25,2983,0,84,75,1628,4587,46,96,131,830,131,1175,185,9755,307,1394,2880,9,376,2196,2693,361,1000,750,3021,206,1033,336,2035,807,460,299,0,11,760,838,468,15,46,0,0,309,59,243,154,217,248,356,0,0,777,0,0,473,86,106,0,992,577,256,159,30,88,0,114,13,79,43,0
8726,17105,3882,1842,5183,8224,61,547,117,38,602,276,106,162,24,37,0,58,3910,55,313,812,0,15532,5695,13,13,0,97,11,0,57,0,0,0,0,555,0,73,0,95,0,39,6,236,56,0,0,0,0,14,3,0,0,236,0,56,0,0,0,40,0,25,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
2964,5802,7871,3772,7048,2284,2390,702,112,568,2344,115,17,1578,983,9,40,97,1580,179,10071,197,0,4421,1603,89,141,3523,5250,300,296,371,1737,0,756,252,1099,965,592,321,731,0,34,189,705,225,798,0,0,0,453,65,46,20,484,3040,597,86,0,177,416,0,0,201,0,51,0,241,201,382,219,256,0,0,56,0,0,13
768,218,9966,3490,45,3125,1690,49,0,10561,0,95,25,4372,282,0,0,16,231,254,0,175,1042,0,2002,885,0,56,836,3724,664,1310,0,1889,213,134,278,302,0,49,0,1284,0,1417,75,21,0,10,2403,12,209,0,0,15,0,0,20,129,0,0,990,0,49,0,0,0,134,0,59,0,0,0,0,60,0,120,0,7
2436,3307,7508,3575,2317,3327,1093,149,0,637,382,7,145,2091,5839,91,41,124,896,34,1632,27,4842,1245,899,1008,11,746,1131,1362,648,1007,542,694,2826,871,980,339,386,1484,317,0,17,459,307,623,244,374,157,4343,284,52,681,2536,400,0,201,83,193,922,166,1193,1519,245,0,49,127,228,121,444,110,94,324,125,4,64,93,36
581,383,8795,2358,1628,2281,0,30,0,3951,0,3,0,807,2083,0,0,0,225,88,1091,21,3481,468,451,1702,0,137,429,1807,699,1166,0,205,2562,1590,421,385,205,1109,29,107,0,344,304,1103,284,226,0,6059,613,0,596,336,54,0,34,215,94,0,80,389,2721,748,0,94,80,80,145,46,0,23,157,205,28,79,97,39
4623,10691,10901,16518,11335,7385,1703,523,0,362,671,183,216,2245,491,0,65,1640,3020,147,2679,274,147,3984,1957,0,294,3693,790,211,524,206,1356,0,1091,346,697,527,225,182,1125,414,29,146,569,87,641,587,0,0,262,33,1210,0,780,529,114,15,0,0,520,100,12,133,671,32,0,206,123,304,203,233,0,0,16,0,11,12
1458,5796,7375,20885,7737,1851,1040,199,0,3502,206,0,31,1943,2329,37,17,52,278,378,1839,35,46,0,809,4250,0,227,222,261,1362,444,1574,0,529,1821,461,536,133,531,360,0,52,164,561,203,259,0,0,0,399,98,823,0,1330,334,433,0,0,646,0,0,0,281,254,172,32,90,199,424,36,168,0,55,17,0,30,50
560,560,10448,10813,85,18942,1360,91,11,5681,15,12,17,3670,8771,6,0,0,394,163,96,20,1662,0,1705,450,9,18,811,1862,2363,875,656,160,0,417,292,2252,0,491,87,612,0,2029,303,379,36,32,1110,106,268,0,243,36,99,153,440,331,45,914,257,20,98,140,142,109,17,131,167,0,11,0,0,0,39,53,36,35
643,4829,4283,8811,23210,1649,428,103,0,2171,720,0,65,2240,498,17,22,37,1083,153,4047,29,462,494,1077,1426,10,173,655,212,650,275,633,426,662,352,775,366,198,286,661,0,44,211,346,417,976,43,0,284,269,0,398,259,266,435,358,78,0,78,426,179,34,520,431,48,49,0,112,100,89,89,0,18,21,0,71,5
1612,1588,10805,12463,28103,404,181,264,0,305,289,0,26,2466,902,0,0,0,830,2638,1698,0,304,3386,897,6285,8,1248,134,275,1375,468,2124,127,642,87,1545,465,1670,137,817,71,0,462,223,70,479,114,0,252,754,45,0,1604,198,513,93,48,22,0,154,222,71,542,2196,60,8,543,25,118,386,86,0,50,21,14,44,37
2757,5042,5631,6043,5076,2569,1825,217,64,1033,1590,117,24,1889,596,16,35,99,517,289,3092,296,0,2506,1261,238,52,3360,3581,99,279,426,899,0,360,95,763,517,198,115,278,0,23,170,540,74,392,0,0,0,304,37,0,0,438,665,259,40,0,71,319,0,0,157,0,62,0,197,144,119,156,137,0,0,18,0,7,9
1516,575,12380,1695,837,6646,183,78,0,7886,0,181,0,731,6282,9,39,56,903,113,740,263,1660,654,1748,1035,22,213,573,1099,837,1111,1070,1700,0,510,657,273,153,205,99,224,0,290,254,343,0,65,161,0,44,78,306,214,145,0,0,123,0,785,234,143,142,75,0,39,250,146,135,101,0,39,46,61,10,122,14,26
264,358,3577,2197,19,4451,0,29,0,766,9,12,0,731,1994,0,0,0,232,56,13,17,881,76,563,1799,0,61,221,307,0,554,419,701,204,105,80,252,0,604,0,789,0,485,88,73,0,42,392,0,296,0,64,232,17,0,0,100,13,0,159,232,95,33,0,19,108,74,69,0,0,0,0,52,0,0,0,11
559,184,2570,2807,93,689,175,16,0,124,24,14,0,308,3458,0,0,0,120,80,244,27,1627,54,350,1543,0,87,280,196,440,567,611,766,507,206,0,226,29,241,0,0,0,171,68,236,35,123,403,96,74,24,0,111,0,0,0,64,29,79,0,231,142,42,0,24,200,74,23,11,0,0,0,64,14,0,10,35
223,58,3666,1830,63,2635,82,9,34,1398,0,26,0,374,247,0,0,0,78,152,89,15,888,135,300,53,0,85,64,346,792,238,0,451,0,1700,0,48,0,48,28,0,0,127,36,170,25,166,0,152,51,8,438,382,32,41,53,32,0,0,71,183,120,39,0,18,136,20,0,18,25,0,0,63,0,0,4,3
489,945,5041,5372,215,1663,273,38,0,651,20,23,0,1843,320,7,9,18,117,253,357,56,270,0,521,667,0,220,336,659,882,259,137,134,186,125,266,296,84,66,21,397,4,277,110,73,30,220,305,0,247,11,73,0,33,69,19,93,0,241,101,0,65,37,0,19,31,59,32,0,26,20,0,32,7,0,0,24
139,139,1922,2569,38,450,0,0,0,5543,0,0,10,1435,2766,0,0,0,0,184,0,0,203,0,165,81,0,0,389,421,1419,600,133,357,345,122,0,659,0,412,39,76,0,265,48,255,6,17,1241,1234,89,0,44,4,0,0,0,67,522,168,75,0,15,0,0,0,28,0,0,0,0,0,145,46,0,113,0,10
353,533,1943,1218,2306,1435,205,25,0,832,237,13,71,543,699,24,16,94,77,47,663,27,1141,0,145,240,8,0,226,142,229,232,298,917,347,333,0,89,121,250,197,0,18,65,112,159,139,51,0,1687,45,37,546,857,39,212,86,54,26,141,0,201,112,169,0,31,168,78,0,78,83,12,0,0,11,0,128,7
3056,7756,125,1512,1102,497,5035,448,75,46,1317,67,28,1489,44,57,75,205,527,85,1084,257,0,1199,742,0,15,342,1720,0,312,29,235,0,71,0,814,10,614,0,372,0,35,0,40,0,139,43,0,0,22,0,44,0,112,0,305,0,0,0,0,0,0,19,249,11,0,0,7,0,38,8,0,0,0,0,0,0
712,585,4872,1631,665,4503,422,35,0,1227,149,13,54,1578,1511,0,5,15,309,36,558,43,3221,311,341,945,11,308,547,983,632,800,200,587,1252,281,281,204,181,546,99,0,0,559,129,495,49,194,250,1056,77,35,159,475,76,0,112,99,89,315,111,541,1120,61,0,45,217,99,65,113,39,33,189,68,0,45,45,8
573,1589,852,1999,2535,504,785,43,0,984,711,0,0,1048,89,0,0,76,118,94,1859,0,156,102,208,0,112,308,1464,126,0,90,191,0,56,9,126,227,515,51,222,0,10,43,140,0,146,13,0,0,56,21,0,0,97,0,509,0,0,0,0,25,13,86,0,45,0,0,31,67,71,38,0,0,7,34,3,5
717,1328,7309,8350,2067,1131,153,84,0,136,96,9,18,520,403,0,0,81,491,77,356,30,215,714,655,1201,43,1045,91,445,0,109,318,40,267,125,170,133,29,185,296,176,0,209,625,194,13,70,0,0,75,0,520,0,265,74,12,29,0,0,152,117,23,32,95,0,0,115,95,22,44,86,0,0,3,0,0,0
646,732,2596,1689,2149,3713,265,29,0,387,97,21,18,361,993,0,9,0,243,41,146,33,1177,356,271,1036,4,84,298,420,659,610,320,194,321,113,0,282,0,285,54,481,4,185,91,156,168,23,22,1079,197,0,51,150,101,67,70,90,19,129,55,458,133,189,84,28,50,0,45,26,62,30,0,0,0,0,16,20
212,171,3066,222,246,2090,56,11,0,2758,13,45,0,647,1018,6,0,20,118,26,159,39,496,108,238,281,2,39,233,409,0,330,342,359,0,50,0,144,33,92,28,46,2,121,28,99,8,22,79,0,27,4,47,82,15,0,0,32,0,129,77,46,22,26,0,7,55,40,29,13,10,3,0,27,0,33,7,0
934,275,2575,5243,522,2013,306,59,13,692,47,0,14,1593,1688,0,0,14,112,97,688,0,1312,229,258,1483,0,215,759,650,527,650,384,1153,372,148,0,301,549,373,38,274,0,159,222,581,128,66,46,273,168,32,67,35,153,0,158,0,260,0,0,481,143,114,0,42,153,169,44,120,43,99,94,49,14,91,0,21
441,778,3133,942,2337,2416,102,17,0,1157,124,14,0,958,1184,0,0,16,206,21,1231,29,1705,49,484,528,27,219,393,497,913,484,280,514,122,910,132,1336,609,189,196,0,7,181,187,175,9,23,0,0,111,153,205,75,76,182,186,0,0,159,0,63,77,69,0,0,138,429,57,98,58,72,0,69,0,47,23,0
418,69,2254,3009,59,1701,131,9,0,172,0,19,0,385,4671,0,0,0,75,79,81,37,2087,86,308,1008,0,85,317,244,633,515,515,500,391,188,0,134,22,335,0,0,0,294,57,306,22,100,738,182,60,27,0,77,0,0,0,66,59,98,0,591,168,42,0,30,152,113,0,27,0,7,0,87,7,0,27,20
1576,2910,5147,4129,1224,487,146,183,39,788,243,40,0,753,115,0,0,0,213,121,147,236,722,0,1285,1954,10,437,214,365,754,222,233,89,180,91,237,256,146,16,0,389,12,44,61,18,3,59,46,0,40,0,0,0,184,0,105,6,0,0,211,0,78,0,105,5,6,0,71,0,0,0,0,33,9,0,0,3
668,1405,5490,1247,0,1567,111,62,0,1361,29,46,13,1236,241,12,0,22,402,55,340,108,2573,1238,667,656,6,56,113,712,473,224,344,150,0,110,494,234,0,53,0,0,0,354,75,141,0,38,159,0,130,9,78,7,208,92,173,147,0,151,560,8,167,0,0,27,37,0,101,0,0,48,0,31,9,0,0,6
